UTME    UTMN    DICT
205     2490    4315
209     2483    4315
210     2477    4316
206     2479    4316
209     2475    4316
205     2480    4316
208     2473    4316
209     2477    4316
208     2477    4316
207     2481    4316
209     2478    4316
203     2477    4316
206     2475    4316
209     2480    4316
210     2478    4316
207     2476    4316
207     2473    4316
207     2480    4316
203     2476    4316
210     2480    4316
208     2479    4316
205     2479    4316
206     2476    4316
207     2475    4316
207     2478    4316
208     2474    4316
210     2479    4316
209     2473    4316
205     2475    4316
208     2476    4316
206     2480    4316
207     2479    4316
205     2476    4316
208     2481    4316
209     2479    4316
207     2477    4316
206     2474    4316
208     2472    4316
209     2474    4316
206     2481    4316
208     2471    4316
205     2481    4316
209     2472    4316
210     2473    4316
206     2477    4316
204     2476    4316
208     2480    4316
210     2481    4316
207     2474    4316
209     2476    4316
206     2478    4316
204     2477    4316
208     2478    4316
205     2478    4316
205     2477    4316
209     2481    4316
208     2475    4316
206     2482    4316
209     2482    4316
206     2483    4316
208     2482    4316
207     2482    4316
191     2487    4317
192     2488    4317
194     2493    4317
193     2488    4317
192     2494    4317
193     2490    4317
191     2490    4317
195     2494    4317
192     2489    4317
193     2489    4317
191     2489    4317
190     2493    4317
191     2491    4317
190     2491    4317
190     2489    4317
193     2492    4317
194     2491    4317
192     2492    4317
195     2492    4317
190     2492    4317
190     2486    4317
194     2488    4317
194     2492    4317
192     2493    4317
191     2493    4317
193     2493    4317
191     2486    4317
192     2486    4317
193     2494    4317
191     2494    4317
194     2494    4317
190     2488    4317
191     2492    4317
192     2490    4317
190     2490    4317
191     2488    4317
190     2487    4317
193     2487    4317
192     2487    4317
192     2491    4317
193     2491    4317
194     2495    4317
195     2495    4317
192     2495    4317
193     2495    4317
200     2490    4318
196     2490    4318
195     2490    4318
199     2489    4318
198     2489    4318
196     2489    4318
195     2489    4318
194     2489    4318
197     2488    4318
198     2488    4318
198     2493    4318
199     2493    4318
199     2492    4318
197     2489    4318
197     2492    4318
198     2490    4318
199     2490    4318
194     2490    4318
199     2491    4318
197     2491    4318
198     2491    4318
195     2491    4318
196     2491    4318
198     2492    4318
197     2490    4318
198     2481    4319
199     2481    4319
196     2481    4319
198     2479    4319
198     2480    4319
197     2480    4319
197     2481    4319
198     2482    4319
197     2482    4319
201     2484    4319
199     2483    4319
200     2484    4319
200     2483    4319
198     2483    4319
199     2482    4319
199     2484    4319
198     2484    4319
198     2485    4320
200     2485    4320
201     2486    4320
197     2487    4320
199     2486    4320
200     2486    4320
198     2486    4320
197     2486    4320
199     2487    4320
200     2489    4320
201     2487    4320
200     2488    4320
199     2485    4320
201     2488    4320
199     2488    4320
201     2485    4320
200     2487    4320
198     2487    4320
200     2478    4321
201     2478    4321
200     2481    4321
201     2479    4321
199     2479    4321
200     2479    4321
200     2480    4321
202     2480    4321
203     2480    4321
204     2480    4321
201     2480    4321
204     2481    4321
202     2479    4321
203     2479    4321
199     2480    4321
204     2479    4321
201     2481    4321
202     2481    4321
203     2481    4321
202     2477    4321
202     2478    4321
204     2478    4321
203     2478    4321
205     2483    4321
202     2483    4321
204     2483    4321
203     2483    4321
202     2484    4321
203     2484    4321
201     2483    4321
204     2484    4321
201     2482    4321
203     2482    4321
205     2482    4321
202     2482    4321
200     2482    4321
204     2482    4321
184     2471    4322
183     2471    4322
185     2471    4322
184     2473    4322
183     2470    4322
184     2470    4322
183     2472    4322
186     2472    4322
184     2472    4322
185     2473    4322
182     2470    4322
182     2469    4322
186     2471    4322
185     2472    4322
183     2469    4322
218     2449    4323
217     2438    4323
227     2442    4323
222     2443    4323
218     2438    4323
225     2441    4323
225     2443    4323
222     2441    4323
221     2446    4323
218     2441    4323
219     2441    4323
216     2437    4323
218     2442    4323
224     2442    4323
219     2445    4323
221     2442    4323
226     2439    4323
220     2444    4323
219     2444    4323
220     2443    4323
227     2443    4323
226     2443    4323
223     2443    4323
224     2443    4323
218     2443    4323
223     2442    4323
222     2442    4323
225     2442    4323
221     2444    4323
225     2444    4323
226     2442    4323
220     2445    4323
222     2440    4323
221     2445    4323
219     2442    4323
219     2446    4323
221     2443    4323
218     2440    4323
219     2440    4323
219     2447    4323
223     2440    4323
221     2440    4323
218     2439    4323
225     2440    4323
226     2440    4323
216     2436    4323
227     2440    4323
217     2435    4323
219     2443    4323
218     2448    4323
220     2440    4323
220     2441    4323
225     2439    4323
223     2441    4323
224     2441    4323
221     2441    4323
227     2441    4323
217     2439    4323
226     2441    4323
219     2439    4323
224     2440    4323
224     2444    4323
220     2442    4323
217     2437    4323
233     2438    4324
227     2433    4324
234     2433    4324
238     2438    4324
229     2433    4324
233     2433    4324
234     2448    4324
228     2431    4324
230     2442    4324
235     2441    4324
237     2447    4324
234     2447    4324
232     2435    4324
237     2437    4324
238     2437    4324
236     2437    4324
235     2437    4324
233     2437    4324
236     2447    4324
234     2437    4324
233     2432    4324
237     2446    4324
235     2446    4324
231     2437    4324
230     2437    4324
234     2446    4324
234     2432    4324
229     2437    4324
235     2433    4324
232     2432    4324
228     2437    4324
230     2438    4324
228     2433    4324
230     2432    4324
228     2438    4324
234     2438    4324
229     2438    4324
231     2432    4324
237     2445    4324
235     2445    4324
228     2432    4324
233     2445    4324
234     2445    4324
229     2432    4324
227     2432    4324
226     2434    4324
238     2444    4324
235     2444    4324
236     2444    4324
234     2443    4324
233     2444    4324
232     2444    4324
237     2436    4324
238     2442    4324
238     2436    4324
236     2436    4324
235     2436    4324
232     2436    4324
233     2436    4324
229     2434    4324
234     2436    4324
236     2443    4324
231     2436    4324
230     2436    4324
233     2443    4324
231     2443    4324
229     2436    4324
228     2436    4324
233     2431    4324
232     2431    4324
231     2431    4324
230     2431    4324
229     2431    4324
235     2435    4324
233     2435    4324
238     2443    4324
237     2443    4324
231     2434    4324
238     2440    4324
226     2431    4324
237     2435    4324
237     2444    4324
236     2435    4324
234     2444    4324
235     2443    4324
234     2435    4324
235     2442    4324
236     2445    4324
230     2434    4324
233     2441    4324
234     2434    4324
227     2435    4324
232     2430    4324
232     2437    4324
236     2446    4324
233     2434    4324
234     2442    4324
231     2442    4324
227     2431    4324
231     2435    4324
236     2434    4324
236     2442    4324
237     2434    4324
231     2440    4324
235     2447    4324
235     2434    4324
234     2440    4324
233     2440    4324
232     2440    4324
232     2434    4324
232     2442    4324
236     2440    4324
237     2440    4324
230     2440    4324
235     2440    4324
228     2434    4324
238     2439    4324
237     2439    4324
236     2439    4324
230     2430    4324
235     2439    4324
227     2434    4324
232     2439    4324
233     2442    4324
233     2439    4324
234     2439    4324
233     2430    4324
231     2439    4324
230     2439    4324
238     2448    4324
227     2439    4324
228     2439    4324
226     2435    4324
231     2430    4324
235     2448    4324
232     2443    4324
227     2438    4324
231     2441    4324
232     2441    4324
236     2433    4324
228     2435    4324
229     2435    4324
237     2438    4324
230     2433    4324
230     2435    4324
235     2438    4324
236     2441    4324
236     2438    4324
232     2433    4324
234     2441    4324
232     2438    4324
237     2441    4324
237     2442    4324
231     2433    4324
231     2438    4324
217     2456    4325
216     2456    4325
216     2455    4325
216     2454    4325
218     2456    4325
217     2451    4325
217     2450    4325
214     2462    4325
212     2467    4325
211     2469    4325
211     2472    4325
214     2461    4325
210     2469    4325
209     2471    4325
210     2471    4325
210     2472    4325
211     2468    4325
213     2462    4325
211     2467    4325
213     2461    4325
214     2460    4325
210     2470    4325
209     2470    4325
215     2512    4326
217     2512    4326
219     2512    4326
218     2512    4326
216     2512    4326
214     2512    4326
213     2512    4326
218     2511    4326
216     2511    4326
217     2511    4326
212     2518    4326
219     2520    4326
218     2513    4326
217     2515    4326
216     2520    4326
215     2515    4326
216     2515    4326
214     2515    4326
212     2515    4326
213     2515    4326
219     2517    4326
217     2517    4326
218     2517    4326
215     2517    4326
216     2517    4326
214     2517    4326
211     2517    4326
213     2517    4326
212     2517    4326
218     2515    4326
212     2516    4326
215     2513    4326
214     2520    4326
212     2520    4326
216     2513    4326
214     2513    4326
217     2516    4326
218     2516    4326
216     2516    4326
212     2513    4326
215     2516    4326
214     2516    4326
213     2516    4326
213     2513    4326
217     2519    4326
215     2519    4326
216     2519    4326
214     2519    4326
212     2519    4326
213     2519    4326
213     2520    4326
218     2520    4326
215     2520    4326
217     2520    4326
217     2514    4326
218     2519    4326
218     2514    4326
217     2513    4326
215     2514    4326
216     2514    4326
214     2514    4326
212     2514    4326
220     2520    4326
219     2519    4326
213     2514    4326
217     2518    4326
219     2518    4326
218     2518    4326
215     2518    4326
216     2518    4326
214     2518    4326
213     2518    4326
212     2521    4326
222     2525    4326
223     2525    4326
221     2525    4326
219     2525    4326
217     2525    4326
216     2525    4326
215     2525    4326
214     2525    4326
211     2525    4326
213     2525    4326
212     2525    4326
213     2527    4326
214     2527    4326
221     2527    4326
219     2527    4326
222     2527    4326
212     2526    4326
223     2527    4326
216     2527    4326
222     2524    4326
220     2524    4326
217     2524    4326
219     2524    4326
218     2524    4326
215     2524    4326
214     2524    4326
211     2524    4326
213     2524    4326
212     2524    4326
219     2526    4326
223     2526    4326
225     2526    4326
220     2526    4326
221     2522    4326
217     2526    4326
218     2526    4326
220     2522    4326
217     2522    4326
224     2527    4326
220     2527    4326
219     2522    4326
217     2527    4326
218     2527    4326
218     2522    4326
215     2527    4326
224     2526    4326
211     2527    4326
216     2522    4326
212     2527    4326
215     2522    4326
214     2522    4326
211     2522    4326
213     2522    4326
216     2524    4326
212     2522    4326
218     2525    4326
220     2521    4326
221     2524    4326
222     2526    4326
221     2526    4326
220     2525    4326
215     2526    4326
214     2526    4326
211     2526    4326
213     2526    4326
217     2521    4326
218     2521    4326
219     2521    4326
220     2523    4326
221     2523    4326
219     2523    4326
217     2523    4326
218     2523    4326
216     2523    4326
216     2521    4326
216     2526    4326
215     2523    4326
214     2523    4326
211     2523    4326
213     2523    4326
215     2521    4326
212     2523    4326
214     2521    4326
213     2521    4326
218     2530    4326
213     2530    4326
222     2528    4326
223     2528    4326
224     2528    4326
220     2528    4326
219     2528    4326
218     2528    4326
214     2528    4326
216     2528    4326
215     2528    4326
222     2529    4326
213     2528    4326
223     2529    4326
220     2529    4326
221     2529    4326
217     2529    4326
212     2528    4326
219     2529    4326
218     2529    4326
213     2529    4326
217     2528    4326
222     2530    4326
220     2530    4326
221     2530    4326
219     2530    4326
221     2528    4326
227     2509    4327
225     2509    4327
223     2509    4327
224     2509    4327
222     2512    4327
221     2512    4327
224     2512    4327
225     2512    4327
225     2505    4327
228     2512    4327
227     2512    4327
230     2512    4327
224     2505    4327
226     2512    4327
229     2512    4327
219     2510    4327
223     2508    4327
224     2510    4327
224     2508    4327
232     2512    4327
221     2510    4327
227     2510    4327
226     2508    4327
226     2510    4327
231     2512    4327
224     2504    4327
225     2506    4327
226     2506    4327
224     2506    4327
223     2506    4327
223     2512    4327
229     2510    4327
232     2511    4327
231     2511    4327
228     2511    4327
229     2511    4327
227     2511    4327
226     2511    4327
224     2511    4327
223     2511    4327
221     2511    4327
220     2511    4327
219     2511    4327
222     2509    4327
220     2512    4327
228     2510    4327
225     2507    4327
225     2511    4327
226     2507    4327
223     2507    4327
222     2511    4327
224     2507    4327
230     2511    4327
225     2510    4327
222     2510    4327
223     2510    4327
220     2510    4327
225     2508    4327
226     2509    4327
234     2513    4327
237     2515    4327
236     2513    4327
236     2515    4327
234     2515    4327
235     2515    4327
233     2515    4327
235     2513    4327
232     2515    4327
230     2515    4327
231     2515    4327
227     2515    4327
233     2513    4327
226     2519    4327
229     2515    4327
228     2515    4327
225     2515    4327
226     2515    4327
232     2513    4327
224     2515    4327
223     2515    4327
222     2515    4327
220     2515    4327
231     2513    4327
221     2515    4327
219     2515    4327
230     2513    4327
224     2519    4327
237     2519    4327
229     2513    4327
233     2519    4327
228     2513    4327
237     2517    4327
234     2517    4327
227     2513    4327
236     2517    4327
233     2517    4327
232     2517    4327
231     2517    4327
230     2517    4327
227     2517    4327
229     2517    4327
228     2517    4327
225     2517    4327
235     2517    4327
226     2517    4327
224     2517    4327
223     2517    4327
225     2513    4327
222     2517    4327
220     2517    4327
221     2517    4327
226     2513    4327
224     2513    4327
223     2513    4327
222     2513    4327
220     2513    4327
221     2513    4327
235     2520    4327
233     2520    4327
231     2520    4327
226     2520    4327
222     2520    4327
222     2516    4327
219     2513    4327
228     2516    4327
225     2516    4327
237     2516    4327
235     2516    4327
236     2516    4327
234     2516    4327
232     2516    4327
233     2516    4327
230     2516    4327
231     2516    4327
227     2516    4327
229     2516    4327
224     2516    4327
223     2516    4327
220     2516    4327
226     2516    4327
221     2516    4327
219     2516    4327
238     2519    4327
234     2519    4327
236     2519    4327
235     2519    4327
232     2519    4327
230     2519    4327
231     2519    4327
227     2519    4327
229     2519    4327
228     2519    4327
225     2519    4327
222     2519    4327
223     2519    4327
237     2514    4327
220     2519    4327
221     2519    4327
236     2514    4327
235     2514    4327
234     2514    4327
232     2514    4327
233     2514    4327
231     2514    4327
230     2514    4327
229     2514    4327
228     2514    4327
227     2514    4327
226     2514    4327
225     2514    4327
223     2514    4327
222     2514    4327
224     2514    4327
220     2514    4327
221     2514    4327
221     2520    4327
224     2520    4327
225     2520    4327
229     2520    4327
223     2520    4327
219     2514    4327
228     2520    4327
236     2520    4327
232     2520    4327
238     2520    4327
237     2518    4327
234     2520    4327
235     2518    4327
232     2518    4327
227     2520    4327
233     2518    4327
230     2518    4327
231     2518    4327
227     2518    4327
230     2520    4327
229     2518    4327
228     2518    4327
225     2518    4327
226     2518    4327
234     2518    4327
224     2518    4327
236     2518    4327
222     2518    4327
223     2518    4327
220     2518    4327
237     2520    4327
221     2518    4327
234     2525    4327
233     2525    4327
231     2525    4327
230     2525    4327
227     2525    4327
229     2525    4327
228     2525    4327
225     2525    4327
226     2525    4327
224     2525    4327
234     2524    4327
235     2524    4327
232     2524    4327
233     2524    4327
230     2524    4327
231     2524    4327
227     2524    4327
229     2524    4327
228     2524    4327
225     2524    4327
226     2524    4327
238     2522    4327
224     2524    4327
237     2522    4327
223     2524    4327
234     2522    4327
236     2522    4327
235     2522    4327
232     2527    4327
232     2522    4327
233     2522    4327
231     2522    4327
230     2522    4327
238     2521    4327
224     2522    4327
237     2521    4327
226     2522    4327
222     2522    4327
223     2522    4327
234     2521    4327
236     2521    4327
234     2527    4327
233     2527    4327
230     2527    4327
229     2527    4327
231     2527    4327
228     2527    4327
235     2521    4327
233     2521    4327
232     2521    4327
230     2521    4327
231     2521    4327
227     2521    4327
231     2526    4327
229     2521    4327
228     2521    4327
225     2521    4327
226     2521    4327
228     2522    4327
222     2521    4327
229     2522    4327
227     2522    4327
234     2526    4327
224     2521    4327
232     2526    4327
233     2526    4327
230     2526    4327
223     2521    4327
229     2526    4327
227     2526    4327
228     2526    4327
237     2523    4327
234     2523    4327
225     2522    4327
236     2523    4327
235     2523    4327
233     2523    4327
232     2523    4327
221     2521    4327
231     2523    4327
230     2523    4327
227     2523    4327
229     2523    4327
228     2523    4327
225     2523    4327
226     2523    4327
222     2523    4327
224     2523    4327
223     2523    4327
232     2525    4327
232     2528    4327
231     2528    4327
230     2528    4327
231     2529    4327
211     2503    4328
215     2510    4328
216     2510    4328
221     2509    4328
217     2509    4328
219     2509    4328
214     2509    4328
215     2509    4328
216     2509    4328
212     2509    4328
213     2509    4328
217     2505    4328
217     2510    4328
214     2506    4328
214     2505    4328
211     2504    4328
218     2506    4328
213     2505    4328
212     2505    4328
222     2506    4328
215     2506    4328
216     2506    4328
222     2508    4328
220     2508    4328
221     2508    4328
212     2506    4328
217     2508    4328
219     2508    4328
211     2506    4328
218     2508    4328
216     2508    4328
213     2506    4328
215     2508    4328
214     2508    4328
213     2508    4328
212     2508    4328
219     2506    4328
215     2511    4328
214     2511    4328
213     2511    4328
218     2509    4328
221     2506    4328
217     2506    4328
211     2505    4328
220     2509    4328
222     2507    4328
220     2507    4328
221     2507    4328
219     2507    4328
217     2507    4328
218     2507    4328
216     2507    4328
215     2507    4328
218     2510    4328
214     2507    4328
212     2507    4328
214     2510    4328
213     2510    4328
213     2507    4328
212     2510    4328
211     2507    4328
222     2501    4329
217     2501    4329
222     2500    4329
223     2500    4329
220     2500    4329
221     2500    4329
219     2500    4329
218     2500    4329
222     2497    4329
216     2500    4329
214     2500    4329
221     2497    4329
220     2497    4329
211     2500    4329
217     2497    4329
218     2497    4329
219     2497    4329
216     2497    4329
215     2497    4329
214     2497    4329
213     2497    4329
212     2497    4329
211     2497    4329
213     2502    4329
221     2502    4329
219     2502    4329
222     2499    4329
220     2499    4329
221     2499    4329
217     2499    4329
218     2499    4329
219     2499    4329
216     2499    4329
215     2499    4329
215     2502    4329
214     2499    4329
212     2499    4329
213     2499    4329
211     2499    4329
224     2503    4329
220     2503    4329
217     2503    4329
218     2503    4329
214     2503    4329
213     2503    4329
212     2503    4329
214     2502    4329
216     2503    4329
215     2503    4329
221     2503    4329
222     2503    4329
219     2503    4329
223     2503    4329
222     2502    4329
223     2502    4329
220     2502    4329
217     2502    4329
218     2502    4329
222     2496    4329
216     2502    4329
221     2496    4329
220     2496    4329
222     2498    4329
221     2498    4329
220     2498    4329
217     2496    4329
217     2498    4329
219     2498    4329
218     2496    4329
218     2498    4329
216     2498    4329
219     2496    4329
214     2498    4329
215     2498    4329
214     2496    4329
213     2498    4329
211     2498    4329
215     2496    4329
212     2498    4329
216     2496    4329
212     2496    4329
212     2500    4329
213     2500    4329
211     2496    4329
215     2500    4329
213     2496    4329
217     2500    4329
212     2502    4329
211     2495    4329
215     2501    4329
223     2501    4329
220     2501    4329
221     2501    4329
218     2501    4329
219     2501    4329
216     2501    4329
214     2501    4329
213     2501    4329
211     2501    4329
212     2501    4329
215     2504    4329
214     2504    4329
213     2504    4329
223     2505    4329
222     2505    4329
220     2505    4329
221     2505    4329
218     2505    4329
219     2505    4329
216     2505    4329
215     2505    4329
212     2504    4329
223     2504    4329
220     2504    4329
221     2504    4329
217     2504    4329
219     2504    4329
222     2504    4329
220     2506    4329
218     2504    4329
216     2504    4329
210     2483    4330
216     2488    4330
217     2484    4330
214     2490    4330
216     2485    4330
215     2490    4330
216     2490    4330
214     2484    4330
215     2491    4330
216     2484    4330
223     2490    4330
222     2490    4330
221     2490    4330
222     2486    4330
219     2490    4330
218     2490    4330
223     2486    4330
213     2484    4330
212     2490    4330
221     2486    4330
220     2486    4330
211     2484    4330
217     2486    4330
219     2486    4330
212     2484    4330
218     2486    4330
216     2486    4330
215     2486    4330
214     2486    4330
210     2484    4330
212     2482    4330
211     2486    4330
212     2486    4330
213     2486    4330
210     2486    4330
214     2488    4330
213     2490    4330
222     2491    4330
211     2482    4330
225     2489    4330
224     2489    4330
222     2489    4330
221     2489    4330
220     2489    4330
217     2489    4330
219     2489    4330
218     2489    4330
215     2489    4330
217     2491    4330
216     2489    4330
212     2489    4330
213     2489    4330
211     2489    4330
210     2489    4330
210     2482    4330
211     2490    4330
221     2492    4330
223     2485    4330
222     2485    4330
217     2493    4330
221     2485    4330
224     2488    4330
223     2488    4330
222     2488    4330
220     2485    4330
221     2488    4330
220     2488    4330
217     2485    4330
217     2488    4330
218     2488    4330
219     2485    4330
219     2493    4330
219     2488    4330
212     2485    4330
210     2488    4330
215     2485    4330
211     2485    4330
222     2493    4330
221     2493    4330
213     2485    4330
220     2493    4330
218     2493    4330
210     2485    4330
214     2493    4330
215     2493    4330
216     2493    4330
212     2493    4330
211     2493    4330
213     2493    4330
215     2484    4330
220     2490    4330
214     2489    4330
215     2488    4330
211     2488    4330
223     2483    4330
222     2492    4330
214     2485    4330
220     2492    4330
217     2492    4330
223     2489    4330
218     2492    4330
222     2483    4330
216     2492    4330
214     2492    4330
213     2492    4330
212     2492    4330
223     2487    4330
224     2487    4330
222     2487    4330
221     2487    4330
211     2492    4330
220     2487    4330
218     2487    4330
221     2483    4330
219     2487    4330
217     2487    4330
215     2492    4330
214     2487    4330
216     2487    4330
215     2487    4330
213     2487    4330
211     2487    4330
212     2487    4330
212     2488    4330
210     2487    4330
216     2483    4330
212     2494    4330
214     2483    4330
211     2494    4330
223     2491    4330
215     2483    4330
220     2491    4330
221     2491    4330
219     2491    4330
218     2491    4330
214     2491    4330
216     2491    4330
211     2491    4330
213     2491    4330
212     2491    4330
212     2483    4330
211     2483    4330
213     2483    4330
222     2484    4330
223     2484    4330
213     2488    4330
221     2484    4330
210     2490    4330
219     2492    4330
217     2490    4330
217     2494    4330
215     2494    4330
219     2494    4330
218     2494    4330
222     2494    4330
222     2495    4330
221     2495    4330
220     2495    4330
218     2495    4330
217     2495    4330
219     2495    4330
221     2494    4330
215     2495    4330
216     2495    4330
214     2495    4330
212     2495    4330
213     2495    4330
213     2494    4330
220     2494    4330
216     2494    4330
214     2494    4330
218     2481    4331
213     2480    4331
220     2476    4331
218     2477    4331
217     2477    4331
210     2476    4331
215     2477    4331
214     2477    4331
220     2481    4331
218     2475    4331
222     2474    4331
219     2477    4331
214     2475    4331
218     2474    4331
221     2474    4331
216     2476    4331
225     2481    4331
215     2475    4331
216     2475    4331
211     2475    4331
223     2481    4331
211     2478    4331
211     2479    4331
223     2475    4331
212     2478    4331
222     2475    4331
215     2474    4331
216     2474    4331
214     2478    4331
221     2481    4331
221     2478    4331
224     2481    4331
222     2481    4331
212     2481    4331
211     2473    4331
211     2480    4331
216     2480    4331
218     2478    4331
214     2473    4331
220     2475    4331
216     2473    4331
222     2476    4331
216     2472    4331
215     2472    4331
223     2477    4331
220     2479    4331
221     2479    4331
213     2479    4331
220     2480    4331
224     2480    4331
225     2480    4331
222     2480    4331
217     2480    4331
217     2472    4331
218     2480    4331
225     2479    4331
224     2479    4331
217     2479    4331
214     2479    4331
223     2479    4331
212     2472    4331
219     2480    4331
214     2472    4331
222     2479    4331
216     2479    4331
221     2480    4331
218     2479    4331
226     2479    4331
212     2473    4331
212     2480    4331
215     2473    4331
213     2473    4331
212     2476    4331
223     2480    4331
211     2476    4331
213     2475    4331
214     2480    4331
225     2478    4331
219     2478    4331
223     2478    4331
224     2478    4331
212     2474    4331
217     2478    4331
220     2473    4331
215     2480    4331
226     2480    4331
217     2473    4331
219     2479    4331
215     2479    4331
212     2479    4331
215     2476    4331
222     2478    4331
219     2473    4331
217     2476    4331
218     2476    4331
221     2476    4331
219     2476    4331
210     2474    4331
226     2478    4331
213     2481    4331
215     2481    4331
220     2478    4331
213     2472    4331
216     2481    4331
214     2476    4331
211     2481    4331
214     2481    4331
218     2473    4331
219     2474    4331
217     2474    4331
214     2474    4331
221     2475    4331
220     2477    4331
217     2475    4331
219     2475    4331
216     2478    4331
217     2481    4331
215     2478    4331
220     2474    4331
213     2478    4331
211     2477    4331
216     2477    4331
211     2474    4331
219     2481    4331
222     2477    4331
221     2477    4331
213     2477    4331
212     2477    4331
223     2476    4331
213     2476    4331
212     2475    4331
210     2475    4331
213     2474    4331
220     2484    4331
218     2484    4331
219     2484    4331
213     2482    4331
225     2482    4331
222     2482    4331
224     2482    4331
223     2482    4331
221     2482    4331
220     2482    4331
218     2485    4331
217     2482    4331
219     2482    4331
218     2482    4331
220     2483    4331
216     2482    4331
217     2483    4331
219     2483    4331
218     2483    4331
214     2482    4331
215     2482    4331
221     2449    4332
220     2449    4332
219     2449    4332
221     2448    4332
220     2448    4332
219     2448    4332
215     2458    4332
220     2447    4332
221     2447    4332
220     2446    4332
220     2452    4332
220     2458    4332
217     2458    4332
233     2457    4332
234     2458    4332
232     2459    4332
227     2458    4332
231     2459    4332
230     2459    4332
229     2459    4332
228     2459    4332
225     2459    4332
226     2459    4332
223     2459    4332
224     2459    4332
221     2459    4332
217     2459    4332
218     2459    4332
216     2459    4332
232     2457    4332
233     2458    4332
232     2458    4332
231     2458    4332
230     2458    4332
229     2458    4332
228     2458    4332
225     2458    4332
226     2458    4332
222     2458    4332
223     2458    4332
224     2458    4332
221     2458    4332
219     2458    4332
218     2458    4332
219     2459    4332
216     2458    4332
235     2457    4332
234     2457    4332
220     2459    4332
231     2457    4332
230     2457    4332
229     2457    4332
215     2459    4332
227     2457    4332
226     2457    4332
225     2457    4332
224     2457    4332
222     2457    4332
221     2457    4332
218     2457    4332
217     2457    4332
216     2457    4332
223     2453    4332
233     2456    4332
232     2456    4332
234     2456    4332
231     2456    4332
227     2456    4332
228     2456    4332
225     2456    4332
226     2456    4332
222     2456    4332
223     2456    4332
220     2456    4332
221     2456    4332
219     2456    4332
229     2455    4332
228     2455    4332
227     2455    4332
226     2455    4332
224     2455    4332
222     2455    4332
220     2455    4332
221     2455    4332
218     2455    4332
227     2459    4332
217     2455    4332
221     2454    4332
227     2454    4332
226     2454    4332
222     2454    4332
224     2454    4332
223     2454    4332
220     2454    4332
219     2454    4332
218     2454    4332
225     2454    4332
217     2454    4332
219     2455    4332
233     2459    4332
225     2453    4332
222     2453    4332
224     2453    4332
220     2453    4332
221     2453    4332
219     2453    4332
218     2453    4332
217     2453    4332
225     2455    4332
223     2455    4332
222     2452    4332
223     2452    4332
221     2452    4332
218     2452    4332
217     2452    4332
219     2452    4332
224     2456    4332
229     2456    4332
230     2456    4332
221     2451    4332
220     2451    4332
219     2451    4332
218     2451    4332
219     2457    4332
220     2457    4332
220     2450    4332
221     2450    4332
218     2450    4332
223     2457    4332
219     2450    4332
222     2459    4332
228     2457    4332
226     2469    4332
225     2469    4332
224     2469    4332
223     2462    4332
222     2469    4332
223     2469    4332
215     2461    4332
221     2469    4332
220     2469    4332
217     2469    4332
220     2462    4332
218     2469    4332
219     2469    4332
215     2469    4332
214     2469    4332
221     2462    4332
216     2469    4332
213     2469    4332
212     2469    4332
218     2462    4332
226     2460    4332
227     2464    4332
219     2462    4332
226     2464    4332
213     2470    4332
222     2464    4332
216     2461    4332
217     2465    4332
214     2470    4332
224     2464    4332
224     2463    4332
216     2462    4332
223     2464    4332
217     2460    4332
227     2468    4332
220     2464    4332
221     2464    4332
226     2468    4332
215     2462    4332
225     2460    4332
225     2468    4332
224     2468    4332
218     2464    4332
222     2468    4332
219     2464    4332
223     2468    4332
220     2465    4332
220     2468    4332
217     2464    4332
221     2468    4332
218     2468    4332
214     2464    4332
219     2468    4332
221     2465    4332
217     2468    4332
215     2464    4332
216     2468    4332
215     2468    4332
214     2468    4332
216     2464    4332
212     2468    4332
213     2468    4332
213     2464    4332
223     2460    4332
216     2470    4332
219     2461    4332
228     2460    4332
227     2467    4332
225     2467    4332
226     2467    4332
218     2460    4332
221     2473    4332
223     2467    4332
215     2460    4332
224     2467    4332
221     2467    4332
222     2460    4332
217     2462    4332
220     2467    4332
219     2467    4332
227     2463    4332
218     2467    4332
217     2467    4332
228     2463    4332
214     2467    4332
216     2467    4332
226     2463    4332
215     2467    4332
230     2461    4332
225     2464    4332
222     2461    4332
223     2463    4332
222     2472    4332
223     2472    4332
220     2472    4332
227     2461    4332
221     2472    4332
219     2472    4332
220     2463    4332
224     2460    4332
218     2472    4332
221     2463    4332
229     2461    4332
224     2471    4332
218     2466    4332
228     2461    4332
224     2466    4332
218     2463    4332
215     2466    4332
222     2466    4332
215     2463    4332
223     2466    4332
221     2466    4332
216     2463    4332
220     2466    4332
225     2461    4332
216     2460    4332
217     2466    4332
214     2463    4332
219     2466    4332
221     2460    4332
213     2463    4332
226     2461    4332
223     2471    4332
231     2460    4332
222     2471    4332
214     2466    4332
221     2471    4332
220     2471    4332
216     2466    4332
218     2471    4332
217     2471    4332
222     2467    4332
222     2473    4332
219     2471    4332
212     2466    4332
215     2471    4332
214     2471    4332
213     2466    4332
216     2471    4332
211     2471    4332
212     2471    4332
213     2471    4332
225     2466    4332
230     2460    4332
223     2461    4332
219     2463    4332
224     2461    4332
217     2463    4332
220     2460    4332
229     2460    4332
226     2465    4332
225     2470    4332
221     2461    4332
226     2470    4332
222     2470    4332
225     2465    4332
224     2470    4332
223     2470    4332
223     2465    4332
221     2470    4332
220     2470    4332
222     2465    4332
